id_tarif,id_produit,nom_produit,id_fournisseur,fournisseur,prix_achat_ht,unite_de_prix,prix_au_kg_ht,prix_hors_droits_ht,droits_accises,tva_taux,prix_achat_ttc,texte_exact_du_document,libelle_colonne_prix_source,validite,type_de_document,source,ligne_source
TAR-0612,PROD-0613,BOÎTE 2KG MYRTILLE,FOUR-0002,CARAMELS D'ISIGNY,32.2,unité,16.1,,,0.2,38.64,16.1,Prix/Unitaire,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 155 – LES CARAMELS EN VRAC (page 17)
TAR-0613,PROD-0614,BOÎTE 2KG CASSIS,FOUR-0002,CARAMELS D'ISIGNY,32.2,unité,16.1,,,0.2,38.64,16.1,Prix/Unitaire,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 156 – LES CARAMELS EN VRAC (page 17)
TAR-0614,PROD-0615,BOÎTE 2KG FRAISE,FOUR-0002,CARAMELS D'ISIGNY,32.2,unité,16.1,,,0.2,38.64,16.1,Prix/Unitaire,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 157 – LES CARAMELS EN VRAC (page 17)
TAR-0615,PROD-0616,BOÎTE 2KG MIRABELLE,FOUR-0002,CARAMELS D'ISIGNY,32.2,unité,16.1,,,0.2,38.64,16.1,Prix/Unitaire,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 158 – LES CARAMELS EN VRAC (page 17)
TAR-0616,PROD-0617,BOÎTE 2KG BEURRE SALÉ D’ISIGNY AOP,FOUR-0002,CARAMELS D'ISIGNY,31.6,unité,15.8,,,0.2,37.92,15.8,Prix/Unitaire,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 159 – LES CARAMELS EN VRAC (page 17)
TAR-0617,PROD-0618,BOÎTE 2KG BEURRE DOUX D’ISIGNY AOP,FOUR-0002,CARAMELS D'ISIGNY,31.6,unité,15.8,,,0.2,37.92,15.8,Prix/Unitaire,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 161 – LES CARAMELS EN VRAC (page 17)
TAR-0618,PROD-0619,BOÎTE 2KG CAFÉ,FOUR-0002,CARAMELS D'ISIGNY,31.6,unité,15.8,,,0.2,37.92,15.8,Prix/Unitaire,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 162 – LES CARAMELS EN VRAC (page 17)
TAR-0619,PROD-0620,BOÎTE 2KG CHOCOLAT,FOUR-0002,CARAMELS D'ISIGNY,31.6,unité,15.8,,,0.2,37.92,15.8,Prix/Unitaire,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 163 – LES CARAMELS EN VRAC (page 17)
TAR-0620,PROD-0621,BOÎTE 2KG NOISETTE,FOUR-0002,CARAMELS D'ISIGNY,31.6,unité,15.8,,,0.2,37.92,15.8,Prix/Unitaire,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 164 – LES CARAMELS EN VRAC (page 17)
TAR-0621,PROD-0622,CARAMEL À TARTINER AU BEURRE SALÉ,FOUR-0002,CARAMELS D'ISIGNY,3.9,unité,,,,0.055,4.1145,3.9,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 167 – LES CARAMELS À TARTINER (page 18)
TAR-0622,PROD-0623,CARAMEL À TARTINER AU BEURRE SALÉ,FOUR-0002,CARAMELS D'ISIGNY,5.45,unité,,,,0.055,5.7497,5.45,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 168 – LES CARAMELS À TARTINER (page 18)
TAR-0623,PROD-0624,CARAMEL À TARTINER VANILLE,FOUR-0002,CARAMELS D'ISIGNY,3.9,unité,,,,0.055,4.1145,3.9,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 169 – LES CARAMELS À TARTINER (page 18)
TAR-0624,PROD-0625,CARAMEL À TARTINER SAVEUR NOISETTE,FOUR-0002,CARAMELS D'ISIGNY,3.9,unité,,,,0.055,4.1145,3.9,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 170 – LES CARAMELS À TARTINER (page 18)
TAR-0625,PROD-0626,CARAMEL À TARTINER CHOCOLAT,FOUR-0002,CARAMELS D'ISIGNY,3.9,unité,,,,0.055,4.1145,3.9,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 171 – LES CARAMELS À TARTINER (page 18)
TAR-0626,PROD-0627,CARAMEL À TARTINER CALVADOS,FOUR-0002,CARAMELS D'ISIGNY,3.9,unité,,,,0.055,4.1145,3.9,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 172 – LES CARAMELS À TARTINER (page 18)
TAR-0627,PROD-0628,ASSORTIMENT DE 5 MINI CARAMELS À TARTINER,FOUR-0002,CARAMELS D'ISIGNY,7.85,unité,,,,0.055,8.2817,7.85,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 173 – LES CARAMELS À TARTINER (page 18)
TAR-0628,PROD-0629,CARAMEL BLOND,FOUR-0002,CARAMELS D'ISIGNY,4.1,unité,,,,0.055,4.3255,4.1,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 176 – LES COULIS DE CARAMEL (Page 19)
TAR-0629,PROD-0630,COULIS DE CARAMEL À LA VANILLE,FOUR-0002,CARAMELS D'ISIGNY,4.81,unité,,,,0.055,5.0745,4.81,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 177 – LES COULIS DE CARAMEL (Page 19)
TAR-0630,PROD-0631,COULIS DE CARAMEL AU CHOCOLAT,FOUR-0002,CARAMELS D'ISIGNY,4.81,unité,,,,0.055,5.0745,4.81,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 178 – LES COULIS DE CARAMEL (Page 19)
TAR-0631,PROD-0632,COULIS DE CARAMEL AU BEURRE SALÉ,FOUR-0002,CARAMELS D'ISIGNY,4.81,unité,,,,0.055,5.0745,4.81,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 179 – LES COULIS DE CARAMEL (Page 19)
TAR-0632,PROD-0633,COULIS DE CARAMEL AU BEURRE SALÉ,FOUR-0002,CARAMELS D'ISIGNY,15.75,unité,,,,0.055,16.6162,15.75,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 180 – LES COULIS DE CARAMEL (Page 19)
TAR-0633,PROD-0634,ÉCLATS DE CARAMEL CALIBRE 1.5/4MM,FOUR-0002,CARAMELS D'ISIGNY,11.4,unité,,,,0.055,12.027,11.4,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 183 – LES ÉCLATS ET POUDRE DE CARAMEL (page 19)
TAR-0634,PROD-0635,ÉCLATS DE CARAMEL CALIBRE 1.5/4MM,FOUR-0002,CARAMELS D'ISIGNY,4.95,unité,,,,0.055,5.2222,4.95,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 184 – LES ÉCLATS ET POUDRE DE CARAMEL (page 19)
TAR-0635,PROD-0636,ÉCLATS DE CARAMEL CALIBRE 4/8MM,FOUR-0002,CARAMELS D'ISIGNY,11.74,unité,,,,0.055,12.3857,11.74,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 185 – LES ÉCLATS ET POUDRE DE CARAMEL (page 19)
TAR-0636,PROD-0637,ÉCLATS DE CARAMEL CALIBRE 4/8MM,FOUR-0002,CARAMELS D'ISIGNY,5.11,unité,,,,0.055,5.391,5.11,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 186 – LES ÉCLATS ET POUDRE DE CARAMEL (page 19)
TAR-0637,PROD-0638,POUDRE DE CARAMEL,FOUR-0002,CARAMELS D'ISIGNY,10.7,unité,,,,0.055,11.2885,10.7,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 187 – LES ÉCLATS ET POUDRE DE CARAMEL (page 19)
TAR-0638,PROD-0639,POUDRE DE CARAMEL,FOUR-0002,CARAMELS D'ISIGNY,4.27,unité,,,,0.055,4.5048,4.27,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 188 – LES ÉCLATS ET POUDRE DE CARAMEL (page 19)
TAR-0639,PROD-0640,CARAMEL CORSÉ AU BEURRE SALÉ,FOUR-0002,CARAMELS D'ISIGNY,14.33,unité,,,,0.055,15.1181,14.33,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 191 – LES PRODUITS ALIMENTAIRES INTERMÉDIAIRES (page 20)
TAR-0640,PROD-0641,CARAMEL CORSÉ AU BEURRE SALÉ,FOUR-0002,CARAMELS D'ISIGNY,40.83,unité,,,,0.055,43.0756,40.83,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 192 – LES PRODUITS ALIMENTAIRES INTERMÉDIAIRES (page 20)
TAR-0641,PROD-0642,CARAMEL AU BEURRE SALÉ,FOUR-0002,CARAMELS D'ISIGNY,13.89,unité,,,,0.055,14.654,13.89,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 193 – LES PRODUITS ALIMENTAIRES INTERMÉDIAIRES (page 20)
TAR-0642,PROD-0643,CARAMEL AU BEURRE SALÉ,FOUR-0002,CARAMELS D'ISIGNY,39.6,unité,,,,0.055,41.778,39.6,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 194 – LES PRODUITS ALIMENTAIRES INTERMÉDIAIRES (page 20)
TAR-0643,PROD-0644,POUDRE DE CARAMEL,FOUR-0002,CARAMELS D'ISIGNY,13.29,unité,,,,0.055,14.0209,13.29,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 195 – LES PRODUITS ALIMENTAIRES INTERMÉDIAIRES (page 20)
TAR-0644,PROD-0645,POUDRE DE CARAMEL,FOUR-0002,CARAMELS D'ISIGNY,29.68,unité,,,,0.055,31.3124,29.68,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 196 – LES PRODUITS ALIMENTAIRES INTERMÉDIAIRES (page 20)
TAR-0645,PROD-0646,POUDRE DE CARAMEL,FOUR-0002,CARAMELS D'ISIGNY,12.44,unité,,,,0.055,13.1242,12.44,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 197 – LES PRODUITS ALIMENTAIRES INTERMÉDIAIRES (page 20)
TAR-0646,PROD-0647,"ÉCLATS DE CARAMEL 1,5/4 MM",FOUR-0002,CARAMELS D'ISIGNY,14.17,unité,,,,0.055,14.9493,14.17,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 198 – LES PRODUITS ALIMENTAIRES INTERMÉDIAIRES (page 20)
TAR-0647,PROD-0648,"ÉCLATS DE CARAMEL 1,5/4 MM",FOUR-0002,CARAMELS D'ISIGNY,31.66,unité,,,,0.055,33.4013,31.66,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 199 – LES PRODUITS ALIMENTAIRES INTERMÉDIAIRES (page 20)
TAR-0648,PROD-0649,"ÉCLATS DE CARAMEL 1,5/4 MM",FOUR-0002,CARAMELS D'ISIGNY,13.27,unité,,,,0.055,13.9998,13.27,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 200 – LES PRODUITS ALIMENTAIRES INTERMÉDIAIRES (page 20)
TAR-0649,PROD-0650,ÉCLATS DE CARAMEL 4/8 MM,FOUR-0002,CARAMELS D'ISIGNY,14.57,unité,,,,0.055,15.3713,14.57,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 201 – LES PRODUITS ALIMENTAIRES INTERMÉDIAIRES (page 20)
TAR-0650,PROD-0651,ÉCLATS DE CARAMEL 4/8 MM,FOUR-0002,CARAMELS D'ISIGNY,32.61,unité,,,,0.055,34.4035,32.61,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 202 – LES PRODUITS ALIMENTAIRES INTERMÉDIAIRES (page 20)
TAR-0651,PROD-0652,ÉCLATS DE CARAMEL 4/8 MM,FOUR-0002,CARAMELS D'ISIGNY,13.66,unité,,,,0.055,14.4113,13.66,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 203 – LES PRODUITS ALIMENTAIRES INTERMÉDIAIRES (page 20)
TAR-0652,PROD-0653,CARAMELS FONDANTS BEURRE SALÉ À ENROBER,FOUR-0002,CARAMELS D'ISIGNY,43.3,unité,,,,0.2,51.96,43.3,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 204 – LES PRODUITS ALIMENTAIRES INTERMÉDIAIRES (page 20)
TAR-0653,PROD-0654,DOYPACK POP CORN,FOUR-0002,CARAMELS D'ISIGNY,3.72,unité,,,,0.055,3.9246,3.72,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 207 – LES GOURMANDISES AU CARAMEL D’ISIGNY (page 21)
TAR-0654,PROD-0655,SACHET DE NOUGATS,FOUR-0002,CARAMELS D'ISIGNY,4.5,unité,,,,0.2,5.4,4.5,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 208 – LES GOURMANDISES AU CARAMEL D’ISIGNY (page 21)
TAR-0655,PROD-0656,SUCETTES x100,FOUR-0002,CARAMELS D'ISIGNY,33.21,unité,,,,0.2,39.852,33.21,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 209 – LES GOURMANDISES AU CARAMEL D’ISIGNY (page 21)
TAR-0656,PROD-0657,PRÉSENTOIR POUR 100 SUCETTES,FOUR-0002,CARAMELS D'ISIGNY,8.38,unité,,,,0.2,10.056,8.38,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 210 – LES GOURMANDISES AU CARAMEL D’ISIGNY (page 21)
TAR-0657,PROD-0658,COOKIES AUX ÉCLATS DE CARAMEL,FOUR-0002,CARAMELS D'ISIGNY,4.16,unité,,,,0.055,4.3888,4.16,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 211 – LES GOURMANDISES AU CARAMEL D’ISIGNY (page 21)
TAR-0658,PROD-0659,Cidre Corsé,FOUR-0003,SARL DOMAINE DE BILLY,3.36,unité,,,,À CONFIRMER,,"3,36 euros H.T.",Prix de vente,Tarif 2026,TARIF FOURNISSEUR,billy.pdf – tarif SARL Domaine de Billy « Prix de vente à partir de 2026 » – page 1,page 1 – section CIDRES
TAR-0659,PROD-0660,Cidre Fruité,FOUR-0003,SARL DOMAINE DE BILLY,3.36,unité,,,,À CONFIRMER,,"3,36 euros H.T.",Prix de vente,Tarif 2026,TARIF FOURNISSEUR,billy.pdf – tarif SARL Domaine de Billy « Prix de vente à partir de 2026 » – page 1,page 1 – section CIDRES
TAR-0660,PROD-0661,Cidre Fraîcheur,FOUR-0003,SARL DOMAINE DE BILLY,3.65,unité,,,,À CONFIRMER,,"3,65 euros H.T.",Prix de vente,Tarif 2026,TARIF FOURNISSEUR,billy.pdf – tarif SARL Domaine de Billy « Prix de vente à partir de 2026 » – page 1,page 1 – section CIDRES
TAR-0661,PROD-0662,Cidre Tonique,FOUR-0003,SARL DOMAINE DE BILLY,4.5,unité,,,,À CONFIRMER,,"4,50 euros H.T.",Prix de vente,Tarif 2026,TARIF FOURNISSEUR,billy.pdf – tarif SARL Domaine de Billy « Prix de vente à partir de 2026 » – page 1,page 1 – section CIDRES
TAR-0662,PROD-0663,Cidre Sauvage,FOUR-0003,SARL DOMAINE DE BILLY,4.4,unité,,,,À CONFIRMER,,"4,40 euros H.T.",Prix de vente,Tarif 2026,TARIF FOURNISSEUR,billy.pdf – tarif SARL Domaine de Billy « Prix de vente à partir de 2026 » – page 1,page 1 – section CIDRES
TAR-0663,PROD-0664,Terroir Chic,FOUR-0003,SARL DOMAINE DE BILLY,1.71,unité,,,,À CONFIRMER,,"1,71 euros H.T.",Prix de vente,Tarif 2026,TARIF FOURNISSEUR,billy.pdf – tarif SARL Domaine de Billy « Prix de vente à partir de 2026 » – page 1,page 1 – section CIDRES
TAR-0664,PROD-0665,Cidre Fruité,FOUR-0003,SARL DOMAINE DE BILLY,1.75,unité,,,,À CONFIRMER,,"1,75 euros H.T.",Prix de vente,Tarif 2026,TARIF FOURNISSEUR,billy.pdf – tarif SARL Domaine de Billy « Prix de vente à partir de 2026 » – page 1,page 1 – section CIDRES
TAR-0665,PROD-0666,Cidre Fraîcheur,FOUR-0003,SARL DOMAINE DE BILLY,1.75,unité,,,,À CONFIRMER,,"1,75 euros H.T.",Prix de vente,Tarif 2026,TARIF FOURNISSEUR,billy.pdf – tarif SARL Domaine de Billy « Prix de vente à partir de 2026 » – page 1,page 1 – section CIDRES
TAR-0666,PROD-0667,Cidre Tonique,FOUR-0003,SARL DOMAINE DE BILLY,1.75,unité,,,,À CONFIRMER,,"1,75 euros H.T.",Prix de vente,Tarif 2026,TARIF FOURNISSEUR,billy.pdf – tarif SARL Domaine de Billy « Prix de vente à partir de 2026 » – page 1,page 1 – section CIDRES
TAR-0667,PROD-0668,Fût Corsé,FOUR-0003,SARL DOMAINE DE BILLY,79.0,unité,,,,À CONFIRMER,,79 euros H.T.,Prix de vente,Tarif 2026,TARIF FOURNISSEUR,billy.pdf – tarif SARL Domaine de Billy « Prix de vente à partir de 2026 » – page 1,page 1 – section CIDRES
TAR-0668,PROD-0669,Fût Fraicheur,FOUR-0003,SARL DOMAINE DE BILLY,85.0,unité,,,,À CONFIRMER,,85 euros H.T.,Prix de vente,Tarif 2026,TARIF FOURNISSEUR,billy.pdf – tarif SARL Domaine de Billy « Prix de vente à partir de 2026 » – page 1,page 1 – section CIDRES
TAR-0669,PROD-0670,Poiré,FOUR-0003,SARL DOMAINE DE BILLY,4.45,unité,,,,À CONFIRMER,,"4,45 euros H.T.",Prix de vente,Tarif 2026,TARIF FOURNISSEUR,billy.pdf – tarif SARL Domaine de Billy « Prix de vente à partir de 2026 » – page 1,page 1 – section POIRE
TAR-0670,PROD-0671,Vinaigre de Cidre,FOUR-0003,SARL DOMAINE DE BILLY,2.3,unité,,,,À CONFIRMER,,"2,30 euros H.T.",Prix de vente,Tarif 2026,TARIF FOURNISSEUR,billy.pdf – tarif SARL Domaine de Billy « Prix de vente à partir de 2026 » – page 1,page 1 – section VINAIGRE
TAR-0671,PROD-0672,Jus de pomme,FOUR-0003,SARL DOMAINE DE BILLY,2.75,unité,,,,À CONFIRMER,,"2,75 euros HT",Prix de vente,Tarif 2026,TARIF FOURNISSEUR,billy.pdf – tarif SARL Domaine de Billy « Prix de vente à partir de 2026 » – page 2,page 2 – section JUS DE POMME
TAR-0672,PROD-0673,Jus de pomme fraicheur,FOUR-0003,SARL DOMAINE DE BILLY,2.9,unité,,,,À CONFIRMER,,"2,90 euros HT",Prix de vente,Tarif 2026,TARIF FOURNISSEUR,billy.pdf – tarif SARL Domaine de Billy « Prix de vente à partir de 2026 » – page 2,page 2 – section JUS DE POMME
TAR-0673,PROD-0674,Jus pétillant,FOUR-0003,SARL DOMAINE DE BILLY,3.05,unité,,,,À CONFIRMER,,"3,05 euros HT",Prix de vente,Tarif 2026,TARIF FOURNISSEUR,billy.pdf – tarif SARL Domaine de Billy « Prix de vente à partir de 2026 » – page 2,page 2 – section JUS DE POMME
TAR-0674,PROD-0675,BIB Jus de pomme,FOUR-0003,SARL DOMAINE DE BILLY,12.27,unité,,,,À CONFIRMER,,"12,27 euros HT",Prix de vente,Tarif 2026,TARIF FOURNISSEUR,billy.pdf – tarif SARL Domaine de Billy « Prix de vente à partir de 2026 » – page 2,page 2 – section JUS DE POMME
TAR-0675,PROD-0676,Pomme Amour,FOUR-0003,SARL DOMAINE DE BILLY,1.65,unité,,,,À CONFIRMER,,"1,65 euros HT",Prix de vente,Tarif 2026,TARIF FOURNISSEUR,billy.pdf – tarif SARL Domaine de Billy « Prix de vente à partir de 2026 » – page 2,page 2 – section JUS 33 cl
TAR-0676,PROD-0677,Pomme Pétillant,FOUR-0003,SARL DOMAINE DE BILLY,1.79,unité,,,,À CONFIRMER,,"1,79 euros HT",Prix de vente,Tarif 2026,TARIF FOURNISSEUR,billy.pdf – tarif SARL Domaine de Billy « Prix de vente à partir de 2026 » – page 2,page 2 – section JUS 33 cl
TAR-0677,PROD-0678,Pomme Basilic,FOUR-0003,SARL DOMAINE DE BILLY,1.96,unité,,,,À CONFIRMER,,"1,96 euros HT",Prix de vente,Tarif 2026,TARIF FOURNISSEUR,billy.pdf – tarif SARL Domaine de Billy « Prix de vente à partir de 2026 » – page 2,page 2 – section JUS 33 cl
TAR-0678,PROD-0679,Pomme Menthe,FOUR-0003,SARL DOMAINE DE BILLY,1.96,unité,,,,À CONFIRMER,,"1,96 euros HT",Prix de vente,Tarif 2026,TARIF FOURNISSEUR,billy.pdf – tarif SARL Domaine de Billy « Prix de vente à partir de 2026 » – page 2,page 2 – section JUS 33 cl
TAR-0679,PROD-0680,Pomme Framboise,FOUR-0003,SARL DOMAINE DE BILLY,1.89,unité,,,,À CONFIRMER,,"1,89 euros HT",Prix de vente,Tarif 2026,TARIF FOURNISSEUR,billy.pdf – tarif SARL Domaine de Billy « Prix de vente à partir de 2026 » – page 2,page 2 – section JUS 33 cl
TAR-0680,PROD-0681,Pomme Myrtille,FOUR-0003,SARL DOMAINE DE BILLY,1.89,unité,,,,À CONFIRMER,,"1,89 euros HT",Prix de vente,Tarif 2026,TARIF FOURNISSEUR,billy.pdf – tarif SARL Domaine de Billy « Prix de vente à partir de 2026 » – page 2,page 2 – section JUS 33 cl
TAR-0681,PROD-0682,Pomme Rhubarbe,FOUR-0003,SARL DOMAINE DE BILLY,1.89,unité,,,,À CONFIRMER,,"1,89 euros HT",Prix de vente,Tarif 2026,TARIF FOURNISSEUR,billy.pdf – tarif SARL Domaine de Billy « Prix de vente à partir de 2026 » – page 2,page 2 – section JUS 33 cl
TAR-0682,PROD-0683,Pomme Basilic,FOUR-0003,SARL DOMAINE DE BILLY,3.3,unité,,,,À CONFIRMER,,"3,30 euros HT",Prix de vente,Tarif 2026,TARIF FOURNISSEUR,billy.pdf – tarif SARL Domaine de Billy « Prix de vente à partir de 2026 » – page 2,page 2 – section JUS 75 cl
TAR-0683,PROD-0684,Pomme Menthe,FOUR-0003,SARL DOMAINE DE BILLY,3.3,unité,,,,À CONFIRMER,,"3,30 euros HT",Prix de vente,Tarif 2026,TARIF FOURNISSEUR,billy.pdf – tarif SARL Domaine de Billy « Prix de vente à partir de 2026 » – page 2,page 2 – section JUS 75 cl
TAR-0684,PROD-0685,Pomme Framboise,FOUR-0003,SARL DOMAINE DE BILLY,3.3,unité,,,,À CONFIRMER,,"3,30 euros HT",Prix de vente,Tarif 2026,TARIF FOURNISSEUR,billy.pdf – tarif SARL Domaine de Billy « Prix de vente à partir de 2026 » – page 2,page 2 – section JUS 75 cl
TAR-0685,PROD-0686,Pomme Myrtille,FOUR-0003,SARL DOMAINE DE BILLY,3.3,unité,,,,À CONFIRMER,,"3,30 euros HT",Prix de vente,Tarif 2026,TARIF FOURNISSEUR,billy.pdf – tarif SARL Domaine de Billy « Prix de vente à partir de 2026 » – page 2,page 2 – section JUS 75 cl
TAR-0686,PROD-0687,Cidre de glace,FOUR-0003,SARL DOMAINE DE BILLY,17.0,unité,,,,À CONFIRMER,,"17,00 €",Prix de vente (droits inclus),Tarif 2026,TARIF FOURNISSEUR,billy.pdf – tarif SARL Domaine de Billy « Prix de vente à partir de 2026 » – page 3,page 3 – section APERITIFS
TAR-0687,PROD-0688,Cidre de glace,FOUR-0003,SARL DOMAINE DE BILLY,8.0,unité,,,,À CONFIRMER,,"8,00 €",Prix de vente (droits inclus),Tarif 2026,TARIF FOURNISSEUR,billy.pdf – tarif SARL Domaine de Billy « Prix de vente à partir de 2026 » – page 3,page 3 – section APERITIFS
TAR-0688,PROD-0689,Pommeau de Normandie,FOUR-0003,SARL DOMAINE DE BILLY,9.97,unité,,8.5,1.47,À CONFIRMER,,"9,97 €",Prix de vente (Hors droits) / Droits / Prix de vente (droits inclus),Tarif 2026,TARIF FOURNISSEUR,billy.pdf – tarif SARL Domaine de Billy « Prix de vente à partir de 2026 » – page 3,page 3 – section APERITIFS
TAR-0689,PROD-0690,Pommeau de Normandie,FOUR-0003,SARL DOMAINE DE BILLY,6.12,unité,,5.7,0.42,À CONFIRMER,,"6,12, €",Prix de vente (Hors droits) / Droits / Prix de vente (droits inclus),Tarif 2026,TARIF FOURNISSEUR,billy.pdf – tarif SARL Domaine de Billy « Prix de vente à partir de 2026 » – page 3,page 3 – section APERITIFS
