id_produit,nom_produit,id_alternative,nom_alternative,relation_prix,ecart_prix_pct,prix_produit_ht,prix_alternative_ht,meme_sous_categorie,meme_regime_alcool,meme_producteur,meme_region_documentee,ecart_noblesse,critere_de_rapprochement
PROD-0022,Sablé éclats caramel 110 grs mini 50 paquets,PROD-0002,Pailles feuilletées salées 100 grs,PRIX_EQUIVALENT,-2.0,2.5,2.45,OUI,OUI,OUI,OUI,-1,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0022,Sablé éclats caramel 110 grs mini 50 paquets,PROD-0009,Coquilles Quinéville 80 grs mini 50 paquets,PRIX_EQUIVALENT,-2.0,2.5,2.45,OUI,OUI,OUI,OUI,-1,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0022,Sablé éclats caramel 110 grs mini 50 paquets,PROD-0011,Coquilles trio 80 grs mini 50 paquets,PRIX_EQUIVALENT,-2.0,2.5,2.45,OUI,OUI,OUI,OUI,-1,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0022,Sablé éclats caramel 110 grs mini 50 paquets,PROD-0001,Apéro tomate/paprika 100 grs,PRIX_INFERIEUR,-14.0,2.5,2.15,OUI,OUI,OUI,OUI,-1,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0023,Sablé spéculos 250 grs,PROD-0454,Pain D'épices aux pépites de Chocolats  250gr,PRIX_EQUIVALENT,0.0,3.95,3.95,OUI,OUI,NON,NON,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0023,Sablé spéculos 250 grs,PROD-0455,Pain D'épices aux éclats de Noix  250gr,PRIX_EQUIVALENT,0.0,3.95,3.95,OUI,OUI,NON,NON,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0023,Sablé spéculos 250 grs,PROD-0456,Pain D'épices aux écorces d'Oranges  250gr,PRIX_EQUIVALENT,0.0,3.95,3.95,OUI,OUI,NON,NON,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0023,Sablé spéculos 250 grs,PROD-0457,Pain D'épices aux Figues 250gr (fin d'année),PRIX_EQUIVALENT,0.0,3.95,3.95,OUI,OUI,NON,NON,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0023,Sablé spéculos 250 grs,PROD-0025,Tuiles pâtissières 150 grs,PRIX_INFERIEUR,-2.5,3.95,3.85,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0024,Sablés Mamie 220 grs,PROD-0005,Boutons de la Manche 250 grs moins de 12,PRIX_EQUIVALENT,-1.4,3.65,3.6,OUI,OUI,OUI,NON,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0024,Sablés Mamie 220 grs,PROD-0007,Cookies pépite de chocolat 220 grs,PRIX_EQUIVALENT,-1.4,3.65,3.6,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0024,Sablés Mamie 220 grs,PROD-0014,Croquenoisettes 180 grs,PRIX_SUPERIEUR,2.2,3.65,3.73,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0024,Sablés Mamie 220 grs,PROD-0021,Sablé éclats de caramel 180 grs,PRIX_INFERIEUR,-2.5,3.65,3.56,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0024,Sablés Mamie 220 grs,PROD-0015,Croquentin 220 grs,PRIX_INFERIEUR,-4.1,3.65,3.5,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0025,Tuiles pâtissières 150 grs,PROD-0453,Pain D'épices Nature 250gr,PRIX_EQUIVALENT,-1.3,3.85,3.8,OUI,OUI,NON,NON,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0025,Tuiles pâtissières 150 grs,PROD-0023,Sablé spéculos 250 grs,PRIX_SUPERIEUR,2.6,3.85,3.95,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0025,Tuiles pâtissières 150 grs,PROD-0454,Pain D'épices aux pépites de Chocolats  250gr,PRIX_SUPERIEUR,2.6,3.85,3.95,OUI,OUI,NON,NON,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0025,Tuiles pâtissières 150 grs,PROD-0455,Pain D'épices aux éclats de Noix  250gr,PRIX_SUPERIEUR,2.6,3.85,3.95,OUI,OUI,NON,NON,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0025,Tuiles pâtissières 150 grs,PROD-0456,Pain D'épices aux écorces d'Oranges  250gr,PRIX_SUPERIEUR,2.6,3.85,3.95,OUI,OUI,NON,NON,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0026,Sablette mendiante chocolat 130 grs,PROD-0017,Financier sachet 180 grs,PRIX_SUPERIEUR,8.3,3.0,3.25,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0026,Sablette mendiante chocolat 130 grs,PROD-0006,Boutons de la Manche 250 grs/ carton de 12,PRIX_SUPERIEUR,15.0,3.0,3.45,OUI,OUI,OUI,NON,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0026,Sablette mendiante chocolat 130 grs,PROD-0019,Pailles feuilletées au sucre 150 grs,PRIX_SUPERIEUR,15.0,3.0,3.45,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0026,Sablette mendiante chocolat 130 grs,PROD-0003,Palets Camembert du Cotentin pavot 100 grs,PRIX_INFERIEUR,-16.7,3.0,2.5,OUI,OUI,OUI,NON,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0026,Sablette mendiante chocolat 130 grs,PROD-0015,Croquentin 220 grs,PRIX_SUPERIEUR,16.7,3.0,3.5,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0027,Tuiles chocolat noir 150gr,PROD-0028,Tuiles chocolat lacté 150gr,PRIX_EQUIVALENT,0.0,6.6,6.6,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0027,Tuiles chocolat noir 150gr,PROD-0031,Batonnet feuilleté noir 200 grs,PRIX_SUPERIEUR,5.3,6.6,6.95,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0027,Tuiles chocolat noir 150gr,PROD-0004,Biscuits assortiment 250 grs,PRIX_INFERIEUR,-10.6,6.6,5.9,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0027,Tuiles chocolat noir 150gr,PROD-0284,BISCUITS 150g CAEN Mairie,PRIX_SUPERIEUR,10.8,6.6,7.31,OUI,OUI,NON,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0027,Tuiles chocolat noir 150gr,PROD-0285,BISCUITS 150g Ouistreham B-LEC,PRIX_SUPERIEUR,10.8,6.6,7.31,OUI,OUI,NON,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0028,Tuiles chocolat lacté 150gr,PROD-0027,Tuiles chocolat noir 150gr,PRIX_EQUIVALENT,0.0,6.6,6.6,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0028,Tuiles chocolat lacté 150gr,PROD-0031,Batonnet feuilleté noir 200 grs,PRIX_SUPERIEUR,5.3,6.6,6.95,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0028,Tuiles chocolat lacté 150gr,PROD-0004,Biscuits assortiment 250 grs,PRIX_INFERIEUR,-10.6,6.6,5.9,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0028,Tuiles chocolat lacté 150gr,PROD-0284,BISCUITS 150g CAEN Mairie,PRIX_SUPERIEUR,10.8,6.6,7.31,OUI,OUI,NON,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0028,Tuiles chocolat lacté 150gr,PROD-0285,BISCUITS 150g Ouistreham B-LEC,PRIX_SUPERIEUR,10.8,6.6,7.31,OUI,OUI,NON,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0029,Tuiles chocolat noir et lacté 200gr,PROD-0032,Grignotines amandes noisettes 200 grs,PRIX_INFERIEUR,-10.8,8.3,7.4,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0029,Tuiles chocolat noir et lacté 200gr,PROD-0284,BISCUITS 150g CAEN Mairie,PRIX_INFERIEUR,-11.9,8.3,7.31,OUI,OUI,NON,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0029,Tuiles chocolat noir et lacté 200gr,PROD-0285,BISCUITS 150g Ouistreham B-LEC,PRIX_INFERIEUR,-11.9,8.3,7.31,OUI,OUI,NON,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0029,Tuiles chocolat noir et lacté 200gr,PROD-0286,BISCUITS 150g Caen Château B-LEC,PRIX_INFERIEUR,-11.9,8.3,7.31,OUI,OUI,NON,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0029,Tuiles chocolat noir et lacté 200gr,PROD-0287,BISCUITS 150g Caen cœur de ville Aquarelle,PRIX_INFERIEUR,-11.9,8.3,7.31,OUI,OUI,NON,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0030,Pâte de pommes 300 grs,PROD-0275,CONFITURE pomme caramel 180 gr Mont sr Michel,PRIX_INFERIEUR,-22.9,4.8,3.7,OUI,OUI,NON,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0030,Pâte de pommes 300 grs,PROD-0276,CONFITURE poire vanille 180 gr Plage,PRIX_INFERIEUR,-22.9,4.8,3.7,OUI,OUI,NON,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0030,Pâte de pommes 300 grs,PROD-0277,CONFITURE fruits rouges 180 gr Champs de course,PRIX_INFERIEUR,-22.9,4.8,3.7,OUI,OUI,NON,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0030,Pâte de pommes 300 grs,PROD-0043,Confiture figue 280 grs,PRIX_INFERIEUR,-35.4,4.8,3.1,OUI,OUI,NON,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0030,Pâte de pommes 300 grs,PROD-0044,Confiture orange 280 grs,PRIX_INFERIEUR,-35.4,4.8,3.1,OUI,OUI,NON,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0031,Batonnet feuilleté noir 200 grs,PROD-0027,Tuiles chocolat noir 150gr,PRIX_INFERIEUR,-5.0,6.95,6.6,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0031,Batonnet feuilleté noir 200 grs,PROD-0028,Tuiles chocolat lacté 150gr,PRIX_INFERIEUR,-5.0,6.95,6.6,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0031,Batonnet feuilleté noir 200 grs,PROD-0284,BISCUITS 150g CAEN Mairie,PRIX_SUPERIEUR,5.2,6.95,7.31,OUI,OUI,NON,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0031,Batonnet feuilleté noir 200 grs,PROD-0285,BISCUITS 150g Ouistreham B-LEC,PRIX_SUPERIEUR,5.2,6.95,7.31,OUI,OUI,NON,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0031,Batonnet feuilleté noir 200 grs,PROD-0286,BISCUITS 150g Caen Château B-LEC,PRIX_SUPERIEUR,5.2,6.95,7.31,OUI,OUI,NON,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0032,Grignotines amandes noisettes 200 grs,PROD-0284,BISCUITS 150g CAEN Mairie,PRIX_EQUIVALENT,-1.2,7.4,7.31,OUI,OUI,NON,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0032,Grignotines amandes noisettes 200 grs,PROD-0285,BISCUITS 150g Ouistreham B-LEC,PRIX_EQUIVALENT,-1.2,7.4,7.31,OUI,OUI,NON,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0032,Grignotines amandes noisettes 200 grs,PROD-0286,BISCUITS 150g Caen Château B-LEC,PRIX_EQUIVALENT,-1.2,7.4,7.31,OUI,OUI,NON,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0032,Grignotines amandes noisettes 200 grs,PROD-0287,BISCUITS 150g Caen cœur de ville Aquarelle,PRIX_EQUIVALENT,-1.2,7.4,7.31,OUI,OUI,NON,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0032,Grignotines amandes noisettes 200 grs,PROD-0288,Biscuits 150g Pays D'Auge Aquarelle,PRIX_EQUIVALENT,-1.2,7.4,7.31,OUI,OUI,NON,NON,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0033,Teurgoule nature 280 g,PROD-0036,Teurgoule cannelle 280 g,PRIX_EQUIVALENT,0.0,3.82,3.82,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0034,Teurgoule nature 500 g,PROD-0037,Teurgoule cannelle 500 g,PRIX_EQUIVALENT,0.0,6.34,6.34,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0034,Teurgoule nature 500 g,PROD-0035,Teurgoule nature 740 g,PRIX_SUPERIEUR,34.1,6.34,8.5,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0034,Teurgoule nature 500 g,PROD-0038,Teurgoule cannelle 740 g,PRIX_SUPERIEUR,34.1,6.34,8.5,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0034,Teurgoule nature 500 g,PROD-0033,Teurgoule nature 280 g,PRIX_INFERIEUR,-39.7,6.34,3.82,OUI,OUI,OUI,OUI,-1,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0034,Teurgoule nature 500 g,PROD-0036,Teurgoule cannelle 280 g,PRIX_INFERIEUR,-39.7,6.34,3.82,OUI,OUI,OUI,OUI,-1,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0035,Teurgoule nature 740 g,PROD-0038,Teurgoule cannelle 740 g,PRIX_EQUIVALENT,0.0,8.5,8.5,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0035,Teurgoule nature 740 g,PROD-0034,Teurgoule nature 500 g,PRIX_INFERIEUR,-25.4,8.5,6.34,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0035,Teurgoule nature 740 g,PROD-0037,Teurgoule cannelle 500 g,PRIX_INFERIEUR,-25.4,8.5,6.34,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0036,Teurgoule cannelle 280 g,PROD-0033,Teurgoule nature 280 g,PRIX_EQUIVALENT,0.0,3.82,3.82,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0037,Teurgoule cannelle 500 g,PROD-0034,Teurgoule nature 500 g,PRIX_EQUIVALENT,0.0,6.34,6.34,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0037,Teurgoule cannelle 500 g,PROD-0035,Teurgoule nature 740 g,PRIX_SUPERIEUR,34.1,6.34,8.5,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0037,Teurgoule cannelle 500 g,PROD-0038,Teurgoule cannelle 740 g,PRIX_SUPERIEUR,34.1,6.34,8.5,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0037,Teurgoule cannelle 500 g,PROD-0033,Teurgoule nature 280 g,PRIX_INFERIEUR,-39.7,6.34,3.82,OUI,OUI,OUI,OUI,-1,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0037,Teurgoule cannelle 500 g,PROD-0036,Teurgoule cannelle 280 g,PRIX_INFERIEUR,-39.7,6.34,3.82,OUI,OUI,OUI,OUI,-1,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0038,Teurgoule cannelle 740 g,PROD-0035,Teurgoule nature 740 g,PRIX_EQUIVALENT,0.0,8.5,8.5,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0038,Teurgoule cannelle 740 g,PROD-0034,Teurgoule nature 500 g,PRIX_INFERIEUR,-25.4,8.5,6.34,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0038,Teurgoule cannelle 740 g,PROD-0037,Teurgoule cannelle 500 g,PRIX_INFERIEUR,-25.4,8.5,6.34,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0039,Confiture de lait nature 250 g,PROD-0040,Confiture de lait éclats de pralin 250 g,PRIX_SUPERIEUR,12.1,3.05,3.42,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0039,Confiture de lait nature 250 g,PROD-0041,Confiture de lait chocolat 250 g / 20 P,PRIX_SUPERIEUR,12.1,3.05,3.42,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0039,Confiture de lait nature 250 g,PROD-0042,Confiture de lait fleur sel Guérande 250 g / 20 P,PRIX_SUPERIEUR,12.1,3.05,3.42,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0040,Confiture de lait éclats de pralin 250 g,PROD-0041,Confiture de lait chocolat 250 g / 20 P,PRIX_EQUIVALENT,0.0,3.42,3.42,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0040,Confiture de lait éclats de pralin 250 g,PROD-0042,Confiture de lait fleur sel Guérande 250 g / 20 P,PRIX_EQUIVALENT,0.0,3.42,3.42,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0040,Confiture de lait éclats de pralin 250 g,PROD-0039,Confiture de lait nature 250 g,PRIX_INFERIEUR,-10.8,3.42,3.05,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0041,Confiture de lait chocolat 250 g / 20 P,PROD-0040,Confiture de lait éclats de pralin 250 g,PRIX_EQUIVALENT,0.0,3.42,3.42,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0041,Confiture de lait chocolat 250 g / 20 P,PROD-0042,Confiture de lait fleur sel Guérande 250 g / 20 P,PRIX_EQUIVALENT,0.0,3.42,3.42,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0041,Confiture de lait chocolat 250 g / 20 P,PROD-0039,Confiture de lait nature 250 g,PRIX_INFERIEUR,-10.8,3.42,3.05,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0042,Confiture de lait fleur sel Guérande 250 g / 20 P,PROD-0040,Confiture de lait éclats de pralin 250 g,PRIX_EQUIVALENT,0.0,3.42,3.42,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0042,Confiture de lait fleur sel Guérande 250 g / 20 P,PROD-0041,Confiture de lait chocolat 250 g / 20 P,PRIX_EQUIVALENT,0.0,3.42,3.42,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0042,Confiture de lait fleur sel Guérande 250 g / 20 P,PROD-0039,Confiture de lait nature 250 g,PRIX_INFERIEUR,-10.8,3.42,3.05,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0043,Confiture figue 280 grs,PROD-0044,Confiture orange 280 grs,PRIX_EQUIVALENT,0.0,3.1,3.1,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0043,Confiture figue 280 grs,PROD-0045,Confiture framboise 280 grs,PRIX_EQUIVALENT,0.0,3.1,3.1,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0043,Confiture figue 280 grs,PROD-0046,Confiture mure 280 grs,PRIX_EQUIVALENT,0.0,3.1,3.1,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0043,Confiture figue 280 grs,PROD-0047,Confiture fraise 280 grs,PRIX_EQUIVALENT,0.0,3.1,3.1,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0043,Confiture figue 280 grs,PROD-0048,Confiture abricot 280 grs,PRIX_EQUIVALENT,0.0,3.1,3.1,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0044,Confiture orange 280 grs,PROD-0043,Confiture figue 280 grs,PRIX_EQUIVALENT,0.0,3.1,3.1,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0044,Confiture orange 280 grs,PROD-0045,Confiture framboise 280 grs,PRIX_EQUIVALENT,0.0,3.1,3.1,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0044,Confiture orange 280 grs,PROD-0046,Confiture mure 280 grs,PRIX_EQUIVALENT,0.0,3.1,3.1,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0044,Confiture orange 280 grs,PROD-0047,Confiture fraise 280 grs,PRIX_EQUIVALENT,0.0,3.1,3.1,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0044,Confiture orange 280 grs,PROD-0048,Confiture abricot 280 grs,PRIX_EQUIVALENT,0.0,3.1,3.1,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0045,Confiture framboise 280 grs,PROD-0043,Confiture figue 280 grs,PRIX_EQUIVALENT,0.0,3.1,3.1,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0045,Confiture framboise 280 grs,PROD-0044,Confiture orange 280 grs,PRIX_EQUIVALENT,0.0,3.1,3.1,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0045,Confiture framboise 280 grs,PROD-0046,Confiture mure 280 grs,PRIX_EQUIVALENT,0.0,3.1,3.1,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0045,Confiture framboise 280 grs,PROD-0047,Confiture fraise 280 grs,PRIX_EQUIVALENT,0.0,3.1,3.1,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0045,Confiture framboise 280 grs,PROD-0048,Confiture abricot 280 grs,PRIX_EQUIVALENT,0.0,3.1,3.1,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0046,Confiture mure 280 grs,PROD-0043,Confiture figue 280 grs,PRIX_EQUIVALENT,0.0,3.1,3.1,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0046,Confiture mure 280 grs,PROD-0044,Confiture orange 280 grs,PRIX_EQUIVALENT,0.0,3.1,3.1,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0046,Confiture mure 280 grs,PROD-0045,Confiture framboise 280 grs,PRIX_EQUIVALENT,0.0,3.1,3.1,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0046,Confiture mure 280 grs,PROD-0047,Confiture fraise 280 grs,PRIX_EQUIVALENT,0.0,3.1,3.1,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0046,Confiture mure 280 grs,PROD-0048,Confiture abricot 280 grs,PRIX_EQUIVALENT,0.0,3.1,3.1,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0047,Confiture fraise 280 grs,PROD-0043,Confiture figue 280 grs,PRIX_EQUIVALENT,0.0,3.1,3.1,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0047,Confiture fraise 280 grs,PROD-0044,Confiture orange 280 grs,PRIX_EQUIVALENT,0.0,3.1,3.1,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0047,Confiture fraise 280 grs,PROD-0045,Confiture framboise 280 grs,PRIX_EQUIVALENT,0.0,3.1,3.1,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0047,Confiture fraise 280 grs,PROD-0046,Confiture mure 280 grs,PRIX_EQUIVALENT,0.0,3.1,3.1,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0047,Confiture fraise 280 grs,PROD-0048,Confiture abricot 280 grs,PRIX_EQUIVALENT,0.0,3.1,3.1,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0048,Confiture abricot 280 grs,PROD-0043,Confiture figue 280 grs,PRIX_EQUIVALENT,0.0,3.1,3.1,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0048,Confiture abricot 280 grs,PROD-0044,Confiture orange 280 grs,PRIX_EQUIVALENT,0.0,3.1,3.1,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0048,Confiture abricot 280 grs,PROD-0045,Confiture framboise 280 grs,PRIX_EQUIVALENT,0.0,3.1,3.1,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0048,Confiture abricot 280 grs,PROD-0046,Confiture mure 280 grs,PRIX_EQUIVALENT,0.0,3.1,3.1,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0048,Confiture abricot 280 grs,PROD-0047,Confiture fraise 280 grs,PRIX_EQUIVALENT,0.0,3.1,3.1,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0049,Confiture de rhubarbe 280 grs,PROD-0043,Confiture figue 280 grs,PRIX_EQUIVALENT,0.0,3.1,3.1,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
